"objectid","parking_space_id","post_id","ms_pay_station_id","ms_space_num","sensor_flag","on_offstreet_type","osp_id","jurisdiction","pm_district_id","blockface_id","active_meter_flag","reason_code","smart_meter_flag","meter_type","meter_vendor","meter_model","cap_color","pco_beat","old_rate_area","street_id","street_name","street_num","parity_digit_position","street_seg_ctrln_id","orientation","longitude","latitude","legislation_ref","legislation_dt","work_order","comments","collection_route","collection_subroute","pmr_route","nfc_key","spt_code","collection_route_desc","collection_subroute_desc","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq"
"160796",,"502-03220","-","0",,"ON",,"SFMTA","13","502032","M","UV",,"SS","IPS","M5","Grey",,,"502","JONES ST","322",,"7566000",,"-122.41263579919999","37.7845286996",,,,,"212","212-2","J-1",,,"Jones St: Unit - 800","Jones: Unit - 800","POINT (-122.412635799 37.7845287)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","20","20","5","10"
"161369",,"520-05180","520-05002","18",,"ON",,"SFMTA","1","520052","M","-",,"MS","MacKay","Elite","Yellow",,,"520","KEARNY ST","516",,"7755000",,"-122.404468998","37.7932643973",,,,,"M-204","M204-1","I-4",,,"Kearny St: Grant Ave","Kearny St: Unit - 500","POINT (-122.404468998 37.793264397)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"151356",,"606-16050","-","0",,"ON",,"SFMTA","15","606161","M","-",,"SS","IPS","M5","Grey",,,"606","PINE ST","1605",,"10478000",,"-122.4225392022","37.7892930013",,,,,"115","115-1","D-1",,,"California: 1400 - 1700","California: 1400- 1700","POINT (-122.422539202 37.789293001)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","6"
"160219",,"500-07240","-","0",,"ON",,"SFMTA","12","500072","M","-",,"SS","IPS","M5","Grey",,,"500","JACKSON ST","724",,"7375000",,"-122.40743919810001","37.7959669017",,,,,"DPT MOS","DPT MOS","G-3",,,,,"POINT (-122.407439198 37.795966902)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Chinatown","3","6","104","104","6","3"
"152222",,"419-11120","-","0",,"ON",,"SFMTA","15","419112","M","-",,"SS","IPS","M5","Grey",,,"419","FRANKLIN ST","1112",,"5816000",,"-122.4228347984","37.7849602",,,,,"409","409-4","E-3",,,"Franklin St: Unit - 900","Franklin 1200-1500","POINT (-122.422834798 37.7849602)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","11"
"155397",,"380-00160","-","0",,"ON",,"SFMTA","1","380002","M","-",,"SS","IPS","M5","Red",,,"380","DAVIS ST","16",,"4605000",,"-122.3974648003","37.7931917989",,,,,"224","224-1","I-1",,,"Davis St: Unit - 600","Davis: Unit - 200","POINT (-122.3974648 37.793191799)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"186818",,"226-34008","226-34008","0",,"ON",,"SFMTA","29","226342","P",,,"MS","MacKay","Tango","Grey",,,,"26TH ST","3400",,"1526000",,"-122.41968299999999","37.748993999999996",,,,,"M-306","M306-2","R-5",,,"25th 26th Ceaser Chavez","25TH 3400","POINT (-122.419683 37.748994)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"162043",,"446-00820","446-00006","82",,"ON",,"SFMTA","3","446004","M","-",,"MS","MacKay","Elite","Grey",,,"446","GROVE ST","82",,"6553000",,"-122.4176468977","37.778661702700006",,,,,"M-401","M401-2","J-4",,,"Grove St: Fulton St: McAlliste","Grove St: Unit, 100, 300","POINT (-122.417646898 37.778661703)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","21","21","4","10"
"157565",,"404-00100","-","0",,"ON",,"SFMTA","35","404002","M","-",,"SS","IPS","M5","Grey",,,"404","EXCELSIOR AVE","10",,"5359000",,"-122.4332392995","37.7259959978",,,,,"316","316-3","O-2",,,"Mission St: 4300 - 5300","Mission 4800-5100","POINT (-122.4332393 37.725995998)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Excelsior","11","7","90","90","9","1"
"156736",,"360-06060","-","0",,"ON",,"SFMTA","9","360062","M","-",,"SS","IPS","M5","Grey",,,"360","CLEMENT ST","606",,"4156000",,"-122.46583990170001","37.7829570983",,,,,"125","125-2","B-2",,,"Clement St: Unit - 1100","Clement","POINT (-122.465839902 37.782957098)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Inner Richmond","1","11","5","5","8","4"
"161156",,"500-16034","500-16030","4",,"ON",,"SFMTA","15","500161","M","-",,"MS","MacKay","Tango","Black",,,"500","JACKSON ST","1603",,"7396000",,"-122.4216582027","37.794057800299996",,,,,"M-207","M207-2","D-2",,,"Jackson St: 300 - 400","Jackson St: 1600","POINT (-122.421658203 37.7940578)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Russian Hill","3","32","105","105","4","3"
"155338",,"571-05230","-","0",,"ON",,"SFMTA","1","571051","M","-",,"SS","IPS","M5","Yellow",,,"571","MONTGOMERY ST","523",,"9303000",,"-122.40314250040001","37.7943336991",,,,,"221","221-1","I-2",,,"Montgomery St: Unit - 600","Montgomery: Unit - 600","POINT (-122.4031425 37.794333699)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Chinatown","3","6","104","104","6","3"
"154719",,"202-01570","-","0",,"ON",,"SFMTA","1","202011","U","UC",,"SS","IPS","M5","Red",,,"202","02ND ST","157",,"134000",,"-122.3984612019","37.7870492999",,,,,,,"M-2",,,,,"POINT (-122.398461202 37.7870493)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","32","32","1","10"
"157426",,"520-04190","520-04003","19",,"ON",,"SFMTA","1","520041","M","-",,"MS","MacKay","Elite","Yellow",,,"520","KEARNY ST","419",,"7754000",,"-122.4044334979","37.7922922027",,,,,"M-204","M204-1","I-4",,,"Kearny St: Grant Ave","Kearny St: Unit - 500","POINT (-122.404433498 37.792292203)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","104","104","6","3"
"152515",,"823-00380","-","0",,"ON",,"PORT","11","823002","M","-",,"SS","IPS","M5","Grey",,,"823","CHESTNUT ST","38",,"3950000",,"-122.4050546025","37.8048335024",,,,,"605","605-2","Port 1",,,"Chestnut St; Mongomery St","Chestnut","POINT (-122.405054602 37.804833502)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","77","77","6","3"
"158379",,"330-03220","-","0",,"ON",,"SFMTA","2","330032","M","-",,"SS","IPS","M5","Grey",,,"330","BRANNAN ST","322",,"3074000",,"-122.3926746991","37.7814893992",,,,,"427","427-52","M-3",,,"Brannan St: 200 - 500","5th & Brannan","POINT (-122.392674699 37.781489399)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","31","31","1","10"
"156497",,"666-01170","-","0",,"ON",,"SFMTA","1","666011","M","-",,"SS","IPS","M5","Yellow",,,"666","SUTTER ST","117",,"12318001",,"-122.40277019860001","37.7899119993",,,,,"209","209-3","I-3",,,"Bush St: 100 - 900 Sutter St","Sutter: Unit - 800","POINT (-122.402770199 37.789911999)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","19","19","6","3"
"158423",,"612-14220","-","0",,"ON",,"SFMTA","15","612142","M","UY",,"SS","IPS","M5","Grey",,,"612","POLK ST","1422",,"10569000",,"-122.42052149930001","37.7901465976",,,,,"412","412-4","D-1",,,"Polk St: 100 - 2400","Polk Unit-900","POINT (-122.420521499 37.790146598)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","105","105","4","3"
"155227",,"440-24150","-","0",,"ON",,"SFMTA","18","440241","M","-",,"SS","MacKay","mkBeacon","Grey",,,"440","GEARY BLVD","2415",,"6045101",,"-122.4434328002","37.7826658999",,,,,"126","126-1","C-1",,,"Geary St: 2400 - 4800","Geary2300,2200,OFL2200,STJ","POINT (-122.4434328 37.7826659)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Lone Mountain/USF","2","18","13","13","8","6"
"158030",,"568-47090","-","0",,"ON",,"SFMTA","35","568471","M","-",,"SS","IPS","M5","Green",,,"568","MISSION ST","4709",,"9169000",,"-122.4360480027","37.722877398899996",,,,,"316","316-3","O-2",,,"Mission St: 4300 - 5300","Mission 4800-5100","POINT (-122.436048003 37.722877399)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Excelsior","11","7","90","90","9","1"
"151953",,"321-34240","-","0",,"ON",,"SFMTA","22","321342","U","U4",,"-","-","-","-",,,"321","BALBOA ST","3424",,"2680000",,"-122.49577300230001","37.7758548994",,,,,,,"B-4",,,,,"POINT (-122.495773002 37.775854899)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Outer Richmond","1","29","8","8","8","4"
"152793",,"211-03110","-","0",,"ON",,"SFMTA","14","211031","M","-",,"SS","IPS","M5","Grey",,,"211","11TH ST","311",,"515000",,"-122.4135909003","37.771632800700004",,,,,"DPT MOS","DPT MOS","N-1",,,,,"POINT (-122.4135909 37.771632801)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"150553",,"354-24060","-","0",,"ON",,"SFMTA","7","354242","M","-",,"SS","MacKay","mkBeacon","Green",,,"354","CHESTNUT ST","2406",,"3983000",,"-122.4431895015","37.7999965017",,,,,"216","216-52","F-2",,,"Lombard St: 2000 - 2400","Lombard 2100-2400  | Chestnut 2000-2400","POINT (-122.443189502 37.799996502)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Marina","2","13","17","17","4","6"
"155782",,"614-10080","-","0",,"ON",,"SFMTA","15","614102","M","-",,"SS","MacKay","mkBeacon","Green",,,"614","POST ST","1008",,"10639000",,"-122.4186423996","37.7870590006",,,,,"113","113-2","E-3",,,"Post - Geary - O Farrell","Post-Geary-Offarrell","POINT (-122.4186424 37.787059001)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","50","50","4","3"
"153697",,"691-21030","-","0",,"ON",,"SFMTA","8","691211","M","-",,"SS","MacKay","mkBeacon","Grey",,,"691","UNION ST","2103",,"12871000",,"-122.4340593011","37.797208798",,,,,"215","215-3","F-2",,,"Union St:1500-2200 Fillmore St","Filbert/Fillmore/Greenwich/Pix","POINT (-122.434059301 37.797208798)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Marina","2","13","15","15","4","6"
"151314",,"687-00590","-","0",,"ON",,"SFMTA","37","687001","M","-",,"SS","IPS","M5","Black",,,"687","TAPIA DR","59",,"12375000",,"-122.480577098","37.721650098299996",,,,,"319","319-4","O-1",,,"Ocean ave: 2300-2600 Holloway","Holloway","POINT (-122.480577098 37.721650098)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Lakeshore","7","16","42","42","10","8"
"156596",,"220-34450","-","0",,"ON",,"SFMTA","4","220341","M","UV",,"SS","IPS","M5","Grey",,,"220","20TH ST","3445",,"1055000",,"-122.4186870025","37.7586077981",,,,,"334","334-1","R-3",,,"Mission St: 2100 - 2400","Mission 2100-2400","POINT (-122.418687002 37.758607798)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"159575",,"354-21350","-","0",,"ON",,"SFMTA","7","354211","T","UY",,"SS","MacKay","mkBeacon","Grey",,,"354","CHESTNUT ST","2135",,"3979000",,"-122.4390305017","37.800400302700005",,,,,"DPT MOS","DPT MOS","F-2",,,,,"POINT (-122.439030502 37.800400303)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Marina","2","13","17","17","4","6"
"154360",,"388-04050","-","0",,"ON",,"SFMTA","5","388041","M","-",,"SS","MacKay","mkBeacon","Green",,,"388","DE HARO ST","405",,"4631000",,"-122.4014959677","37.764665524",,,,,"418","418-2","S-1",,,"Brannan St: 700 - 900 9th St","9th-11th Brannan Bryant Harrison","POINT (-122.401495968 37.764665524)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Potrero Hill","10","26","54","54","1","9"
"159936",,"916-00380","916-00003","38",,"OFF",,"SFMTA","7","607322","U","UE",,"MS","MacKay","Elite","Grey",,,"607","PIERCE ST","3252",,"10445000",,"-122.4389904027","37.7999098998",,,,,,,"F-2",,,,,"POINT (-122.438990403 37.7999099)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Marina","2","13","17","17","4","6"
"160592",,"445-05230","445-05001","23",,"ON",,"SFMTA","12","445051","M","-",,"MS","MacKay","Tango","Grey",,,"445","GREEN ST","523",,"6453000",,"-122.40828920130001","37.7995423981",,,,,"M-206","M206-2","G-4",,,"Stockton St: Green St:Vallejo","Green St: 100, 500","POINT (-122.408289201 37.799542398)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","106","106","6","3"
"156932",,"831-07120","-","0",,"ON",,"PORT","2","831071","M","-",,"SS","IPS","M5","Grey",,,"831","EMBARCADERO SOUTH","712",,"7831101",,"-122.3885373973","37.781425199400005",,,,,"614","614-2","Port 3",,,"South Embarcadero","South Embarcadero 400-700","POINT (-122.388537397 37.781425199)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission Bay","6","4","31","31","1","10"
"157548",,"614-12100","-","0",,"ON",,"SFMTA","15","614122","M","-",,"SS","IPS","M5","Yellow",,,"614","POST ST","1210",,"10641000",,"-122.4220750013","37.7866126978",,,,,"113","113-2","E-3",,,"Post - Geary - O Farrell","Post-Geary-Offarrell","POINT (-122.422075001 37.786612698)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","6"
"153862",,"440-12110","440-12001","11",,"ON",,"SFMTA","15","440121","M","-",,"MS","MacKay","Tango","Grey",,,"440","GEARY BLVD","1211",,"6038000",,"-122.4235099998","37.7853602012",,,,,"M113","M113","E-3",,,"OFARRELL ST 800","OFARRELL ST 800","POINT (-122.42351 37.785360201)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","11"
"154937",,"644-03440","-","0",,"ON",,"SFMTA","2","644032","M","UV",,"SS","IPS","M5","Grey",,,"644","RITCH ST","344",,"11040000",,"-122.3937526007","37.7787495003",,,,,"427","427-51","M-3",,,"Brannan St: 200 - 500","5th & Brannan","POINT (-122.393752601 37.7787495)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"154521",,"690-08340","-","0",,"ON",,"SFMTA","10","690082","U","U5",,"-","IPS","M5","-",,,"690","ULLOA ST","834",,"12784000",,"-122.46555340270001","37.740840700300005",,,,,,,"A-1",,,,,"POINT (-122.465553403 37.7408407)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","West of Twin Peaks","7","41","46","46","10","8"
"160290",,"705-01260","-","0",,"ON",,"SFMTA","12","705012","U","U2",,"-","-","-","-",,,"705","VALLEJO ST","126",,"13081000",,"-122.4009060189","37.7996380066",,,,,,,"G-1",,,,,"POINT (-122.400906019 37.799638007)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","77","77","6","3"
"150895",,"908-00070","-","0",,"OFF",,"SFMTA","21","440572","M","-",,"SS","MacKay","mkBeacon","Grey",,,"440","GEARY BLVD","5732",,"6078201",,"-122.4809525011","37.780628197700004",,,,,"911","911","B-3",,,"Geary St at 21st: Lot","Geary at 21st Lot","POINT (-122.480952501 37.780628198)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Outer Richmond","1","29","8","8","8","4"
"159299",,"423-01250","423-01001","25",,"ON",,"SFMTA","3","423011","T","UX",,"MS","MacKay","Elite","Grey",,,"423","FULTON ST","125",,"5881000",,"-122.41559459989999","37.779589797300005",,,,,"DPT MOS","DPT MOS","J-4",,,,,"POINT (-122.4155946 37.779589797)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","21","21","5","10"
"151408",,"326-02300","-","0",,"ON",,"SFMTA","6","326022","M","-",,"SS","IPS","M5","Grey",,,"326","BEACH ST","230",,"2840000",,"-122.41333530259999","37.8076192",,,,,"201","201-52","F-1",,,"Fishermans Wharf","Fishermans Wharf","POINT (-122.413335303 37.8076192)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","99","99","6","3"
"156715",,"470-13010","-","0",,"ON",,"SFMTA","14","470131","U","UD",,"SS","IPS","M5","Grey",,,"470","HOWARD ST","1301",,"7052000",,"-122.4132369996","37.7748229978",,,,,,,"N-2",,,,,"POINT (-122.413237 37.774822998)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"159081",,"725-03610","-","0",,"ON",,"SFMTA","10","725031","M","-",,"SS","IPS","M5","Grey",,,"725","WEST PORTAL AVE","361",,"13579101",,"-122.46999620250001","37.7370337014",,,,,"320","320-2","A-1",,,"West Portal Ave: Unit - 300","West Portal","POINT (-122.469996202 37.737033701)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","West of Twin Peaks","7","41","46","46","10","8"
"153774",,"562-05200","-","0",,"ON",,"SFMTA","13","562052","M","-",,"SS","IPS","M5","Red",,,"562","MASON ST","520",,"8806000",,"-122.41009319919999","37.7886115023",,,,,"212","212-6","J-2",,,"Jones St: Unit - 800","Mason: Unit - 600","POINT (-122.410093199 37.788611502)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","19","19","6","3"
"154645",,"840-22050","-","0",,"ON",,"PORT","6","840221","M","-",,"SS","IPS","M5","Grey",,,"840","GRANT AVE","2205",,"6418000",,"-122.40898559770001","37.8073954982",,,,,"612","612-1","Port 1",,,"Ferry Group Port","Embarcadero N/Grant/North Point | 1000-1200/2200/Unit","POINT (-122.408985598 37.807395498)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","99","99","6","3"
"156159",,"443-00540","-","0",,"ON",,"SFMTA","14","443002","U","U1",,"-","-","-","-",,,"443","GOUGH ST","54",,"6309000",,"-122.4216553026","37.772932599200004",,,,,,,"N-1",,,,,"POINT (-122.421655303 37.772932599)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","6","20","32","32","1","10"
"161021",,"470-15090","-","0",,"ON",,"SFMTA","14","470151","M","-",,"SS","IPS","M5","Grey",,,"470","HOWARD ST","1509",,"7057000",,"-122.4157741011","37.772814000900006",,,,,"431","431-3","N-1",,,"Howard St: 800 - 1600","Howard 1600-1500","POINT (-122.415774101 37.772814001)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","6","20","32","32","1","10"
"154731",,"591-19290","-","0",,"ON",,"SFMTA","36","591191","M","-",,"SS","IPS","M5","Grey",,,"591","OCEAN AVE","1929",,"9832101",,"-122.46321339880001","37.7255399999",,,,,"318","318-1","O-1",,,"Ocean Ave: 1000 - 1900","Ocean 1000-1700","POINT (-122.463213399 37.72554)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","West of Twin Peaks","7","41","67","67","10","8"
"158451",,"720-18090","-","0",,"ON",,"SFMTA","15","720181","T","UB",,"SS","IPS","M5","Grey",,,"720","WASHINGTON ST","1809",,"13433000",,"-122.4233630986","37.7929337983",,,,,"116","116-1","D-2",,,"Sacramento 1600-1700","Sacramento 1600- 1700","POINT (-122.423363099 37.792933798)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Pacific Heights","2","30","102","102","4","6"
"155794",,"542-30090","-","0",,"ON",,"SFMTA","6","542301","U","U5",,"SS","IPS","M5","Yellow",,,"542","LARKIN ST","3009",,"8157000",,"-122.4221482982","37.8058616993",,,,,,,"F-1",,,,,"POINT (-122.422148298 37.805861699)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Russian Hill","2","32","98","98","6","6"
"152557",,"580-00990","-","0",,"ON",,"SFMTA","1","580001","U","UX",,"SS","IPS","M5","Grey",,,"580","NATOMA ST","99",,"9507000",,"-122.3986366016","37.7872875974",,,,,,,"M-2",,,,,"POINT (-122.398636602 37.787287597)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","32","32","1","10"
"155244",,"684-06770","-","0",,"ON",,"SFMTA","42","684061","T","UC",,"SS","IPS","M5","Grey",,,"684","TOWNSEND ST","677",,"12666000",,"-122.40335640100001","37.7703554992",,,,,"DPT MOS","DPT MOS","S-1",,,,,"POINT (-122.403356401 37.770355499)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission Bay","6","4","33","33","1","9"
"152708",,"323-00110","-","0",,"ON",,"SFMTA","4","323001","M","-",,"SS","IPS","M5","Grey",,,"323","BARTLETT ST","11",,"2742000",,"-122.4199056314","37.7566638493",,,,,"334","334-53","R-3",,,"Mission St: 2100 - 2400","Bartlett: 22nd-24th","POINT (-122.419905631 37.756663849)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"157228",,"830-14220","-","0",,"ON",,"PORT","11","830142","M","-",,"SS","IPS","M5","Grey",,,"830","EMBARCADERO NORTH","1422",,"12560201",,"-122.4064271","37.8071871017",,,,,"612","612-1","Port 1",,,"Ferry Group Port","Embarcadero N/Grant/North Point | 1000-1200/2200/Unit","POINT (-122.4064271 37.807187102)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","99","99","6","3"
"152249",,"847-00210","-","0",,"ON",,"PORT","6","847001","T","U9",,"SS","IPS","M5","Grey",,,"847","JEFFERSON ST","21",,"7455000",,"-122.4132112001","37.8084828992",,,,,"DPT MOS","DPT MOS","Port 1",,,,,"POINT (-122.4132112 37.808482899)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","99","99","6","3"
"161241",,"400-05090","-","0",,"ON",,"SFMTA","3","400051","M","-",,"SS","IPS","M5","Grey",,,"400","EDDY ST","509",,"5063000",,"-122.4162539986","37.7834073015",,,,,"402","402-1","E-1",,,"Eddy St: 100 - 900","Eddy: 100-800","POINT (-122.416253999 37.783407301)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","20","20","5","10"
